,Name Romaji,Name Native,Name English,Synonyms,Volume Count,Start Date,Start Year,Popularity,Favorites,Source,Genre_One,Genre_Two,Genre_Three,Tag_One,Tag_Two,Tag_Three,Rating Rank,Popularity Rank,Has Anime,Anime Release Date,Name Word Count,Link,Average Rating,Adaptation,Status_Cancelled,Status_Finished,Status_Hiatus,Status_Not Yet Released,Status_Releasing
54,Higurashi no Naku Koro ni Kai - Dai 3-wa: Minagoroshi-hen,ひぐらしのなく頃に解 第三話～皆殺し編～,Higurashi no Naku Koro ni Kai - Dai 3-wa: Minagoroshi-hen,Higurashi When They Cry: Massacre Arc,2.0,"Sep 10, 2008",2008.0,276.0,13.0,3,1,8,5,No Tag,No Tag,No Tag,#8 Highest Rated 2008,#29 Most Popular 2008,True,2007.0,10.0,https://anilist.co/manga/92545/Higurashi-no-Naku-Koro-ni-Kai--Dai-3wa-Minagoroshihen/,85.0561797752809,0.0,0,1,0,0,0
55,"Tensei Kizoku Kantei Skill de Nariagaru: Jakushou Ryouchi wo Uketsuidanode, Yuushuuna Jinzai wo Fuyashite Itara, Saikyou Ryouchi ni Natteta",転生貴族、鑑定スキルで成り上がる ～弱小領地を受け継いだので、優秀な人材を増やしていたら、最強領地になってた～,"Tensei Kizoku Kantei Skill de Nariagaru: Jakushou Ryouchi wo Uketsuidanode, Yuushuuna Jinzai wo Fuyashite Itara, Saikyou Ryouchi ni Natteta",Reincarnated as an Aristocrat with an Appraisal Skill,3.288627450980392,"Jun 30, 2020",2020.0,274.0,12.0,1,2,1,7,No Tag,No Tag,No Tag,0,0,False,2014.0,19.0,https://anilist.co/manga/125198/Tensei-Kizoku-Kantei-Skill-de-Nariagaru-Jakushou-Ryouchi-wo-Uketsuidanode-Yuushuuna-Jinzai-wo-Fuyashite-Itara-Saikyou-Ryouchi-ni-Natteta/,69.59183673469387,0.0,0,0,0,0,1
56,Shousetsu-ban Medaka Box,小説版 めだかボックス,Shousetsu-ban Medaka Box,"Medaka Box Novel: Kuguhara Messhi’s Ravenous Rule and Naginoura Sanagi’s Forced Vote
Medaka Box Novel: Eburi Richigi’s False Modesty and Mukueda Shikii’s Trash Manifestation",2.0,"May 2, 2012",2012.0,274.0,20.754139072847682,1,3,4,0,No Tag,No Tag,No Tag,0,0,False,2014.0,3.0,https://anilist.co/manga/72565/Shousetsuban-Medaka-Box/,72.72727272727273,0.0,0,1,0,0,0
57,Higurashi no Naku Koro ni Kai - Dai 4-wa: Matsuribayashi-hen,ひぐらしのなく頃に解 第四話～祭囃し編～,Higurashi no Naku Koro ni Kai - Dai 4-wa: Matsuribayashi-hen,Higurashi When They Cry: Festival Accompanying Arc,3.0,"Nov 5, 2008",2008.0,274.0,12.0,3,1,8,5,No Tag,No Tag,No Tag,#16 Highest Rated 2008,#30 Most Popular 2008,True,2007.0,10.0,https://anilist.co/manga/92546/Higurashi-no-Naku-Koro-ni-Kai--Dai-4wa-Matsuribayashihen/,80.63291139240506,0.0,0,1,0,0,0
58,"Omae wo Otaku ni Shiteyaru kara, Ore wo Riajuu ni Shitekure!",おまえをオタクにしてやるから、俺をリア充にしてくれ！,"Omae wo Otaku ni Shiteyaru kara, Ore wo Riajuu ni Shitekure!","Omae o Otaku ni Shiteyaru kara
Ore o Riajuu ni Shitekure!
I'll Make You into an Otaku
so Make Me into a Riajuu!",15.0,"Jul 20, 2011",2011.0,273.0,1.0,1,4,6,0,No Tag,No Tag,No Tag,0,0,False,2014.0,11.0,https://anilist.co/manga/70187/Omae-wo-Otaku-ni-Shiteyaru-kara-Ore-wo-Riajuu-ni-Shitekure/,74.24242424242425,0.0,0,1,0,0,0
59,Juuou Mujin no Fafnir,銃皇無尽のファフニール,Unlimited Fafnir,Juuou Mujin no Fafnir,15.0,"Jul 2, 2013",2013.0,274.0,3.0,1,3,4,7,No Tag,No Tag,No Tag,0,0,True,2015.0,4.0,https://anilist.co/manga/86202/Juuou-Mujin-no-Fafnir/,68.97435897435898,1.0,0,1,0,0,0
60,Boogiepop Returns: VS Imaginator,ブギーポップ・リターンズ VSイマジネータ,Boogiepop Returns VS Imaginator,Boogiepop Returns: VS Imaginator,2.0,"Aug 10, 1998",1998.0,272.0,14.0,1,8,5,12,No Tag,No Tag,No Tag,#3 Highest Rated 1998,#4 Most Popular 1998,False,2014.0,4.0,https://anilist.co/manga/143723/Boogiepop-Returns-VS-Imaginator/,82.88461538461539,0.0,0,1,0,0,0
61,"Yuusha Party wo Tsuihou Sareta Beast Tamer, Saikyoushu no Nekomimi Shoujo to Deau",勇者パーティーを追放されたビーストテイマー、最強種の猫耳少女と出会う,"Yuusha Party wo Tsuihou Sareta Beast Tamer, Saikyoushu no Nekomimi Shoujo to Deau",The Beast Tamer Exiled from the the Hero's Party and the Cat Eared Girl from the Strongest Race Meet,3.288627450980392,"Apr 26, 2019",2019.0,272.0,11.0,1,3,2,4,No Tag,No Tag,No Tag,0,0,True,2022.0,13.0,https://anilist.co/manga/117640/Yuusha-Party-wo-Tsuihou-Sareta-Beast-Tamer-Saikyoushu-no-Nekomimi-Shoujo-to-Deau/,67.14285714285714,1.0,0,0,0,0,1
62,Danganronpa 1 & 2 Beautiful Days,ダンガンロンパ 1・2 Beautiful Days,Danganronpa 1 & 2 Beautiful Days,Danganronpa 1・2 Beautiful Days,1.0,"Dec 15, 2014",2014.0,271.0,7.0,4,4,15,0,No Tag,No Tag,No Tag,0,0,True,2013.0,6.0,https://anilist.co/manga/116818/Danganronpa-1--2-Beautiful-Days/,73.57142857142857,1.0,0,1,0,0,0
63,HELLO WORLD if: Kadenokouji Misuzu wa Sekai de Saisho no Shitsuren wo Suru,HELLO WORLD if ー勘解由小路三鈴は世界で最初の失恋をするー,HELLO WORLD if: Kadenokouji Misuzu wa Sekai de Saisho no Shitsuren wo Suru,"ハロー・ワールド if ー勘解由小路三鈴は世界で最初の失恋をするー
ハロー・ワールド イフ
HELLO WORD if: การอกหักครั้งแรกบนโลกของคาเดโนะโคจิ มิสึซึ",1.0,"Sep 20, 2019",2019.0,270.0,7.0,1,6,9,0,No Tag,No Tag,No Tag,0,0,True,2019.0,13.0,https://anilist.co/manga/152814/HELLO-WORLD-if-Kadenokouji-Misuzu-wa-Sekai-de-Saisho-no-Shitsuren-wo-Suru/,78.0,1.0,0,1,0,0,0
64,Sekai no Yami to Tatakau Himitsu Kessha ga Nai kara Tsukutta (Hangire),世界の闇と戦う秘密結社が無いから作った（半ギレ）,There Was No Secret Evil-Fighting Organization (srsly?!) So I Made One MYSELF!,Sekai no Yami to Tatakau Himitsu Kessha ga Nai kara Tsukutta (Hangire),2.0,"Feb 25, 2019",2019.0,270.0,5.0,1,3,4,7,No Tag,No Tag,No Tag,0,0,False,2014.0,12.0,https://anilist.co/manga/110423/Sekai-no-Yami-to-Tatakau-Himitsu-Kessha-ga-Nai-kara-Tsukutta-Hangire/,68.94736842105263,0.0,1,0,0,0,0
65,Sakurada Reset,サクラダリセット,Sakurada Reset,Sakurada Reset,7.0,"May 30, 2009",2009.0,269.0,5.0,1,5,12,0,School,Super Power,Time Manipulation,#25 Most Popular 2009,0,True,2014.0,2.0,https://anilist.co/manga/89234/Sakurada-Reset/,80.55555555555556,1.0,0,1,0,0,0
66,"Shunkashuutou Daikousha, Haru no Mai",春夏秋冬代行者 春の舞,"Shunkashuutou Daikousha, Haru no Mai",ลำนำรักผู้พิทักษ์ฤดูกาล ภาควสันตลีลา,2.0,"Apr 9, 2021",2021.0,269.0,8.0,1,1,7,6,Ensemble Cast,Magic,Mythology,#29 Most Popular 2021,0,False,2014.0,5.0,https://anilist.co/manga/131534/Shunkashuutou-Daikousha-Haru-no-Mai/,91.0,0.0,0,1,0,0,0
67,Fushi no Kami: Henkyou kara Hajimeru Bunmei Saiseiki,フシノカミ ～辺境から始める文明再生記～,Fushi no Kami: Rebuilding Civilization Starts With a Village,Fushi no Kami: Henkyou kara Hajimeru Bunmei Saiseiki,7.0,"Nov 25, 2019",2019.0,266.0,7.0,1,7,6,0,Agriculture,Reincarnation,Lost Civilization,0,0,False,2014.0,8.0,https://anilist.co/manga/125285/Fushi-no-Kami-Henkyou-kara-Hajimeru-Bunmei-Saiseiki/,73.77049180327869,0.0,0,1,0,0,0
68,"Buta Koushaku ni Tensei shita kara, Kondo wa Kimi ni Suki to Iitai",豚公爵に転生したから、今度は君に好きと言いたい,Reincarnated as the Piggy Duke: This Time I'm Gonna Tell Her How I Feel!,"Because I’ve Been Reincarnated as the Piggy Duke This Time I Will Say I Like You
Piggy duke want to say love to you
เกิดใหม่อ้วนเป็นหมูก็ขอสู้บอกรักเธอ",10.0,"Feb 18, 2017",2017.0,266.0,5.0,1,4,7,6,No Tag,No Tag,No Tag,0,0,False,2014.0,13.0,https://anilist.co/manga/103045/Buta-Koushaku-ni-Tensei-shita-kara-Kondo-wa-Kimi-ni-Suki-to-Iitai/,70.625,0.0,0,1,0,0,0
69,Kuusen Madoushi Kouhosei no Kyoukan,空戦魔導士候補生の教官,Kuusen Madoushi Kouhosei no Kyoukan,The Instructor of Aerial Combat Wizard Candidates,14.0,"Jul 20, 2013",2013.0,266.0,1.0,1,3,1,7,No Tag,No Tag,No Tag,0,0,True,2015.0,5.0,https://anilist.co/manga/86006/Kuusen-Madoushi-Kouhosei-no-Kyoukan/,66.875,1.0,0,1,0,0,0
70,ROAD TO NINJA: NARUTO THE MOVIE,ROAD TO NINJA NARUTO THE MOVIE,ROAD TO NINJA: NARUTO THE MOVIE,NARUTO: Shippuuden the Movie 6: Road to Ninja,1.0,"Jul 27, 2012",2012.0,264.0,10.0,12,3,2,0,No Tag,No Tag,No Tag,#29 Highest Rated 2012,0,True,2012.0,6.0,https://anilist.co/manga/132777/ROAD-TO-NINJA-NARUTO-THE-MOVIE/,78.88888888888889,1.0,0,1,0,0,0
71,Apocalypse Witch: Houshoku Jidai no (Saikyou) tachi e,アポカリプス・ウィッチ 飽食時代の【最強】たちへ,Apocalypse Witch: Houshoku Jidai no (Saikyou) tachi e,Apocalypse Witch: To the Strongests of an Age of Plenty,5.0,"Sep 10, 2019",2019.0,264.0,7.0,1,3,4,1,Revenge,Magic,Male Protagonist,0,0,False,2014.0,8.0,https://anilist.co/manga/112575/Apocalypse-Witch-Houshoku-Jidai-no-Saikyou-tachi-e/,76.66666666666667,0.0,0,1,0,0,0
72,Kingdom Hearts: Chain of Memories,キングダムハーツ チェイン オブ メモリーズ,Kingdom Hearts: Chain of Memories,"Kingdom Hearts: Chain of Memories Novel
Kingdom Hearts Chain of Memories:
キングダムハーツ チェイン オブ メモリーズ《ソラ編》",2.0,"Oct 22, 2005",2005.0,262.0,4.0,4,2,7,0,No Tag,No Tag,No Tag,#8 Highest Rated 2005,#9 Most Popular 2005,False,2014.0,5.0,https://anilist.co/manga/54413/Kingdom-Hearts-Chain-of-Memories/,72.92307692307692,0.0,0,1,0,0,0
73,"Seija Musou: Salaryman, Isekai de Ikinokoru Tame ni Ayumu Michi",聖者無双 ～サラリーマン、異世界で生き残るために歩む道～,The Great Cleric,"Invincible Saint ~ Salaryman, the path I walk to survive in this other world~",3.288627450980392,"Aug 30, 2016",2016.0,263.0,11.0,1,2,4,7,Isekai,Magic,Reincarnation,0,0,False,2014.0,10.0,https://anilist.co/manga/110380/Seija-Musou-Salaryman-Isekai-de-Ikinokoru-Tame-ni-Ayumu-Michi/,74.28571428571429,0.0,0,0,0,0,1
74,Shokugeki no Souma: Fratelli Aldini,食戟のソーマ～Fratelli Aldini～,Shokugeki no Souma: Fratelli Aldini,Shokugeki no Souma: Fratelli Aldini,3.288627450980392,"Oct 2, 2015",2015.0,262.0,2.0,1,4,1,11,No Tag,No Tag,No Tag,0,0,False,2014.0,5.0,https://anilist.co/manga/96093/Shokugeki-no-Souma-Fratelli-Aldini/,76.66666666666667,0.0,0,0,0,0,1
75,Shoujo Kakumei Utena,少女革命ウテナ,Revolutionary Girl Utena,"Shoujo Kakumei Utena: Ao no Soujyu
Shoujo Kakumei Utena: Midori no Omoi
Twin Saplings
Verdant Hopes",2.0,"Jan 1, 1998",1998.0,263.0,5.0,2,5,6,12,No Tag,No Tag,No Tag,#5 Most Popular 1998,0,True,1997.0,3.0,https://anilist.co/manga/56103/Shoujo-Kakumei-Utena/,74.82758620689656,0.0,0,1,0,0,0
76,"Hito wo Yosetsukenai Buaisou na Joshi ni Sekkyoushitara, Mechakucha Natsukareta",他人を寄せつけない無愛想な女子に説教したら、めちゃくちゃ懐かれた,"Hito wo Yosetsukenai Buaisou na Joshi ni Sekkyoushitara, Mechakucha Natsukareta","Tanin wo Yosetsukenai Buaisou na Joshi ni Sekkyou shitara, Mechakucha Natsukareta
Buaisou",3.288627450980392,"Mar 31, 2021",2021.0,262.0,7.0,1,4,6,0,School,Male Protagonist,Kuudere,#30 Most Popular 2021,0,False,2014.0,10.0,https://anilist.co/manga/136396/Hito-wo-Yosetsukenai-Buaisou-na-Joshi-ni-Sekkyoushitara-Mechakucha-Natsukareta/,76.4,0.0,0,0,0,0,1
77,Magdala de Nemure,マグダラで眠れ,Magdala de Nemure,"Magdalene de Nemure
May Your Soul Rest in Magdala",8.0,"Jul 10, 2012",2012.0,262.0,1.0,1,2,7,15,No Tag,No Tag,No Tag,0,0,False,2014.0,3.0,https://anilist.co/manga/77919/Magdala-de-Nemure/,80.83333333333333,0.0,0,1,0,0,0
78,"Dansou Shitara Suujitsu de Barete, Kokuo Heika ni Dekiai Sareteimasu",男装したら数日でバレて、国王陛下に溺愛されています,"Dansou Shitara Suujitsu de Barete, Kokuo Heika ni Dekiai Sareteimasu","His Highness Discovered I'm a Woman!
His Highness Discovered I'm a Woman! A Few Days After Dressing up as a Man, I Was Found out by His Highness of the Kingdom and He Became Infatuated with Me
A Few Days After Dressing up as a Man, I Was Found out by His Highness of the Kingdom and He Became Infatuated with Me Danso Shitara Su Nichi de Barete, Kokuo Heika ni Dekiai Sareteimasu",1.0,"Aug 10, 2018",2018.0,261.0,7.0,1,7,6,0,No Tag,No Tag,No Tag,0,0,False,2014.0,10.0,https://anilist.co/manga/114409/Dansou-Shitara-Suujitsu-de-Barete-Kokuo-Heika-ni-Dekiai-Sareteimasu/,70.0,0.0,0,1,0,0,0
79,Higurashi no Naku Koro ni Kai - Dai 1-wa: Meakashi-hen,ひぐらしのなく頃に解 第1話～目明し編～,Higurashi no Naku Koro ni Kai - Dai 1-wa: Meakashi-hen,Higurashi When They Cry: Eye Opening Arc,2.0,"May 8, 2008",2008.0,259.0,14.0,3,1,8,5,No Tag,No Tag,No Tag,#6 Highest Rated 2008,0,True,2006.0,10.0,https://anilist.co/manga/125623/Higurashi-no-Naku-Koro-ni-Kai--Dai-1wa-Meakashihen/,88.80952380952381,0.0,0,1,0,0,0
80,Level 1 dakedo Unique Skill de Saikyou desu,レベル１だけどユニークスキルで最強です,"Although I Am Only Level 1, but with This Unique Skill, I Am the Strongest",Level 1 dakedo Unique Skill de Saikyou desu,3.288627450980392,"Sep 1, 2017",2017.0,259.0,1.0,1,3,2,4,No Tag,No Tag,No Tag,0,0,False,2014.0,8.0,https://anilist.co/manga/100646/Level-1-dakedo-Unique-Skill-de-Saikyou-desu/,62.6530612244898,0.0,0,0,0,0,1
81,Imasara Tsubasa to Iwaretemo,いまさら翼といわれても,Imasara Tsubasa to Iwaretemo,"Last seen bearing
Koten-bu Series
〈古典部〉シリーズ",1.0,"Nov 30, 2016",2016.0,256.0,11.0,1,5,15,0,No Tag,No Tag,No Tag,#19 Highest Rated 2016,0,False,2014.0,4.0,https://anilist.co/manga/144315/Imasara-Tsubasa-to-Iwaretemo/,88.05194805194805,0.0,0,1,0,0,0
82,Jashin Average,邪神アベレージ,Jashin Average,"Average of Evil Gods
Evil God Average",3.0,"Sep 7, 2015",2015.0,256.0,6.0,1,4,7,0,No Tag,No Tag,No Tag,0,0,False,2014.0,2.0,https://anilist.co/manga/103272/Jashin-Average/,70.71428571428571,0.0,0,1,0,0,0
83,Yu☆Gi☆Oh!,遊☆戯☆王,Yu☆Gi☆Oh!,"Yuu Gi Ou
Yu-Gi-Oh!
Yugioh",1.0,"Sep 3, 1999",1999.0,256.0,7.0,2,3,2,4,No Tag,No Tag,No Tag,#3 Highest Rated 1999,#1 Most Popular 1999,False,2014.0,1.0,https://anilist.co/manga/94558/YuGiOh/,71.25,0.0,0,1,0,0,0
84,"Loop 7-kaime no Akuyaku Reijou wa, Moto Tekikoku de Jiyuu Kimamana Hanayome Seikatsu wo Mankitsu Suru",ループ7回目の悪役令嬢は、元敵国で自由気ままな花嫁生活を満喫する,7th Time Loop: The Villainess Enjoys a Carefree Life Married to Her Worst Enemy!,"The Villain Daughter Enjoys Her Seventh Life as a Free-Spirited Bride (Hostage) in a Former Enemy Country
ชีวิตลูปที่ 7 ของนางร้าย ขอเป็นเจ้าสาวนอนกลิ้งสบายในแดนอดีตศัตรู",3.288627450980392,"Oct 25, 2020",2020.0,256.0,7.0,1,7,6,0,No Tag,No Tag,No Tag,0,0,False,2014.0,16.0,https://anilist.co/manga/129152/Loop-7kaime-no-Akuyaku-Reijou-wa-Moto-Tekikoku-de-Jiyuu-Kimamana-Hanayome-Seikatsu-wo-Mankitsu-Suru/,79.33333333333333,0.0,0,0,0,0,1
85,Koori no Kuni no Amaryllis,氷の国のアマリリス,Amaryllis in the Ice Country,Koori no Kuni no Amaryllis,1.0,"Apr 10, 2013",2013.0,255.0,3.0,1,1,7,9,Artificial Intelligence,Female Protagonist,Post-Apocalyptic,0,0,False,2014.0,5.0,https://anilist.co/manga/88188/Koori-no-Kuni-no-Amaryllis/,73.20754716981132,0.0,0,1,0,0,0
86,Yoku Wakaranai keredo Isekai ni Tensei Shiteita You desu,よくわからないけれど異世界に転生していたようです,Yoku Wakaranai keredo Isekai ni Tensei Shiteita You desu,"I Don't Really Get It, but It Looks like I Was Reincarnated in an Another World",3.288627450980392,"Feb 1, 2019",2019.0,255.0,4.0,1,11,7,0,Food,Gender Bending,Reincarnation,0,0,False,2014.0,9.0,https://anilist.co/manga/114904/Yoku-Wakaranai-keredo-Isekai-ni-Tensei-Shiteita-You-desu/,70.64516129032258,0.0,0,0,0,0,1
87,Nourin,のうりん,Nourin,"No-Rin
ไอดอลสาวชาวไร่",3.288627450980392,"Aug 15, 2011",2011.0,255.0,2.0,1,4,6,0,No Tag,No Tag,No Tag,0,0,True,2014.0,1.0,https://anilist.co/manga/78721/Nourin/,72.0,1.0,0,0,0,0,1
88,To LOVE-Ru: Abunai Girls Talk,To LOVEる―とらぶる― 危ないガールズトーク,To LOVE-Ru: Abunai Girls Talk,"To Love-Ru: Dangerous Girls Talk
TO-LOVE-RU: PELIGROSA CHARLA DE CHICAS",1.0,"Aug 3, 2009",2009.0,255.0,6.0,2,4,11,0,No Tag,No Tag,No Tag,#26 Most Popular 2009,0,False,2014.0,5.0,https://anilist.co/manga/86685/To-LOVERu-Abunai-Girls-Talk/,77.6923076923077,0.0,0,1,0,0,0
89,Vampire Knight: Flail no Yume,ヴァンパイア騎士〈ナイト〉 煌銀〈フレイル〉の夢,Vampire Knight: Fleeting Dreams,Vampire Knight: Flail no Yume,1.0,"Nov 5, 2013",2013.0,254.0,4.0,2,6,12,0,No Tag,No Tag,No Tag,0,0,False,2014.0,5.0,https://anilist.co/manga/89276/Vampire-Knight-Flail-no-Yume/,75.8695652173913,0.0,0,1,0,0,0
90,Majutsushi Orphen,魔術士オーフェン,Sorcerous Stabber Orphen: The Wayward Journey,"Orphen
Majutsushi Orphen Haguretabi",20.0,"May 1, 1994",1994.0,254.0,3.0,1,3,2,1,No Tag,No Tag,No Tag,#1 Most Popular 1994,0,True,1998.0,2.0,https://anilist.co/manga/69745/Majutsushi-Orphen/,75.0,1.0,0,1,0,0,0
91,Ano Oni Kyoushi ga Boku no Ane ni Narun desu ka?,あの鬼教師が僕の姉になるんですか？,Ano Oni Kyoushi ga Boku no Ane ni Narun desu ka?,"Is that demon teacher my sister?
¿Esa profesora demoníaca es mi hermana?",3.288627450980392,"Dec 26, 2019",2019.0,251.0,10.0,1,4,11,6,No Tag,No Tag,No Tag,0,0,False,2014.0,11.0,https://anilist.co/manga/113954/Ano-Oni-Kyoushi-ga-Boku-no-Ane-ni-Narun-desu-ka/,71.36363636363636,0.0,0,0,0,0,1
92,ONE PIECE: Taose! Kaizoku Ganzack,ONE PIECE 倒せ!海賊ギャンザック,ONE PIECE: Taose! Kaizoku Ganzack,ONE PIECE: Defeat Him! The Pirate Ganzack,1.0,"Jun 3, 1999",1999.0,251.0,9.0,12,3,2,4,No Tag,No Tag,No Tag,#2 Most Popular 1999,0,True,1998.0,5.0,https://anilist.co/manga/105234/ONE-PIECE-Taose-Kaizoku-Ganzack/,69.21052631578948,1.0,0,1,0,0,0
93,"Yuukyuu no Gusha Asley no, Kenja no Susume",悠久の愚者アズリーの、賢者のすゝめ,"Yuukyuu no Gusha Asley no, Kenja no Susume","The Principle of a Philosopher by Eternal Fool ""Asley""",14.0,"Oct 7, 2015",2015.0,250.0,6.0,1,2,4,7,No Tag,No Tag,No Tag,0,0,False,2014.0,8.0,https://anilist.co/manga/95939/Yuukyuu-no-Gusha-Asley-no-Kenja-no-Susume/,68.33333333333333,0.0,0,1,0,0,0
94,Saenai Heroine no Sodatekata: Girls Side,冴えない彼女の育てかた Girls Side,Saenai Heroine no Sodatekata: Girls Side,"Saenai Kanojo no Sodatekata: Girls Side
Saenai Ryuuko no Aimamiekatta",3.0,"Feb 20, 2015",2015.0,250.0,3.0,1,4,1,6,No Tag,No Tag,No Tag,0,0,False,2014.0,6.0,https://anilist.co/manga/93944/Saenai-Heroine-no-Sodatekata-Girls-Side/,75.29411764705883,0.0,0,1,0,0,0
95,Boku no Hero Academia THE MOVIE: Heroes:Rising,僕のヒーローアカデミア THE MOVIE ヒーローズ:ライジング,Boku no Hero Academia THE MOVIE: Heroes:Rising,Boku no Hero Academia THE MOVIE: Heroes:Rising,1.0,"Dec 20, 2019",2019.0,249.0,7.0,12,3,0,0,No Tag,No Tag,No Tag,0,0,True,2019.0,7.0,https://anilist.co/manga/141521/Boku-no-Hero-Academia-THE-MOVIE-HeroesRising/,78.67924528301887,1.0,0,1,0,0,0
96,Higeki no Genkyou to Naru Saikyou Gedou Last Boss Joou wa Tami no Tame ni Tsukushimasu.,悲劇の元凶となる最強外道ラスボス女王は民の為に尽くします。,The Most Heretical Last Boss Queen: From Villainess to Savior,The Most Heretical Last Boss Queen Who Will Become the Source of Tragedy Will Devote Herself for the Sake of the People,3.288627450980392,"Jun 4, 2019",2019.0,249.0,7.0,1,4,7,6,No Tag,No Tag,No Tag,0,0,False,2014.0,16.0,https://anilist.co/manga/125554/Higeki-no-Genkyou-to-Naru-Saikyou-Gedou-Last-Boss-Joou-wa-Tami-no-Tame-ni-Tsukushimasu-/,75.3125,0.0,0,0,0,0,1
97,Kono Subarashii Sekai ni Shukufuku wo! Fantastic Days,この素晴らしい世界に祝福を！ファンタスティックデイズ,Kono Subarashii Sekai ni Shukufuku wo! Fantastic Days,Kono Subarashii Sekai ni Shukufuku wo! Fantastic Days,3.288627450980392,"Mar 1, 2022",2022.0,249.0,2.0,4,2,4,11,No Tag,No Tag,No Tag,#6 Most Popular 2022,0,False,2014.0,8.0,https://anilist.co/manga/144571/Kono-Subarashii-Sekai-ni-Shukufuku-wo-Fantastic-Days/,76.0,0.0,0,0,0,0,1
98,"Souda na, Tashika ni Kawaii na",そうだな、確かに可愛いな,"Souda na, Tashika ni Kawaii na","Souda na, Tashika ni Kawaii na",3.288627450980392,"Feb 25, 2020",2020.0,249.0,7.0,1,4,6,15,No Tag,No Tag,No Tag,0,0,False,2014.0,6.0,https://anilist.co/manga/115923/Souda-na-Tashika-ni-Kawaii-na/,70.8695652173913,0.0,0,0,0,0,1
99,Kondo wa Zettai ni Jama Shimasen!,今度は絶対に邪魔しませんっ！,I Swear I Won’t Bother You Again!,Kondo wa Zettai ni Jama Shimasen!,3.288627450980392,"Mar 28, 2019",2019.0,248.0,6.0,1,1,6,0,No Tag,No Tag,No Tag,0,0,False,2014.0,6.0,https://anilist.co/manga/128284/Kondo-wa-Zettai-ni-Jama-Shimasen/,68.52941176470588,0.0,0,0,0,0,1
100,Class de 2-banme ni Kawaii Onnanoko to Tomodachi ni Natta,クラスで２番目に可愛い女の子と友だちになった,Class de 2-banme ni Kawaii Onnanoko to Tomodachi ni Natta,I Became Friends with the Second Cutest Girl in My Class,3.288627450980392,"Dec 24, 2021",2021.0,248.0,21.0,1,4,6,0,No Tag,No Tag,No Tag,0,0,False,2014.0,10.0,https://anilist.co/manga/145940/Class-de-2banme-ni-Kawaii-Onnanoko-to-Tomodachi-ni-Natta/,81.81818181818181,0.0,0,0,0,0,1
101,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka: Familia Chronicle - Episode Freya,ダンジョンに出会いを求めるのは間違っているだろうか ファミリアクロニクル episodeフレイヤ,Is It Wrong to Try to Pick Up Girls in a Dungeon? Familia Chronicle: Episode Freya,มันผิดรึไงถ้าใจอยากจะพบรักในดันเจี้ยน Familia Chronicle Episode Freya,1.0,"Dec 12, 2019",2019.0,248.0,6.0,1,3,7,0,No Tag,No Tag,No Tag,0,0,False,2014.0,15.0,https://anilist.co/manga/120258/Dungeon-ni-Deai-wo-Motomeru-no-wa-Machigatteiru-Darou-ka-Familia-Chronicle--Episode-Freya/,79.375,0.0,0,1,0,0,0
